,DATE,TIME,RAW WATER FLOW IN ML,CLEAR WATER SUMP LEVEL IN M,CLEAR WATER PUMPING FLOW ML,TREATED WATER PRODUCTION IN ML,REMARKS,DATETIME,Hour,YEAR,MONTH,MONTH-YEAR
202,2021-12-09,11:00:00,3.5006,2.65,2.71871,3.38788,No Remarks,2021-12-09 11:00:00,11,2021,12,12-2021
203,2021-12-09,12:00:00,3.49419,2.71,2.71871,3.38168,No Remarks,2021-12-09 12:00:00,12,2021,12,12-2021
204,2021-12-09,13:00:00,3.5059299999999998,2.76,2.74641,3.39304,No Remarks,2021-12-09 13:00:00,13,2021,12,12-2021
205,2021-12-09,14:00:00,3.5059299999999998,2.83,2.76081,3.39304,No Remarks,2021-12-09 14:00:00,14,2021,12,12-2021
206,2021-12-09,15:00:00,3.5176700000000003,2.96,2.77521,3.4044000000000003,No Remarks,2021-12-09 15:00:00,15,2021,12,12-2021
207,2021-12-09,16:00:00,3.5059299999999998,3.06,2.7586,3.39304,No Remarks,2021-12-09 16:00:00,16,2021,12,12-2021
208,2021-12-09,17:00:00,3.4845900000000003,3.21,2.75638,3.3723899999999998,No Remarks,2021-12-09 17:00:00,17,2021,12,12-2021
209,2021-12-09,18:00:00,3.48352,3.48,2.7707800000000002,3.37135,No Remarks,2021-12-09 18:00:00,18,2021,12,12-2021
210,2021-12-09,19:00:00,2.39279,3.74,2.7707800000000002,2.31574,No Remarks,2021-12-09 19:00:00,19,2021,12,12-2021
211,2021-12-09,20:00:00,2.41947,3.26,2.75306,2.34156,No Remarks,2021-12-09 20:00:00,20,2021,12,12-2021
212,2021-12-09,21:00:00,2.44081,3.12,2.74419,2.3622199999999998,No Remarks,2021-12-09 21:00:00,21,2021,12,12-2021
213,2021-12-09,22:00:00,2.4514899999999997,2.98,2.70985,2.3725500000000004,No Remarks,2021-12-09 22:00:00,22,2021,12,12-2021
214,2021-12-09,23:00:00,2.42694,2.76,2.69766,2.34879,No Remarks,2021-12-09 23:00:00,23,2021,12,12-2021
215,2021-12-09,00:00:00,2.4333400000000003,2.57,2.6943400000000004,2.35499,No Remarks,2021-12-09 00:00:00,0,2021,12,12-2021
216,2021-12-10,01:00:00,2.4184,2.31,2.65335,2.34053,No Remarks,2021-12-10 01:00:00,1,2021,12,12-2021
217,2021-12-10,02:00:00,2.4258699999999997,2.21,1.81358,2.34776,No Remarks,2021-12-10 02:00:00,2,2021,12,12-2021
218,2021-12-10,03:00:00,2.43121,2.23,1.81248,2.3529299999999997,No Remarks,2021-12-10 03:00:00,3,2021,12,12-2021
219,2021-12-10,04:00:00,2.4333400000000003,2.26,1.8346300000000002,2.35499,No Remarks,2021-12-10 04:00:00,4,2021,12,12-2021
220,2021-12-10,05:00:00,2.4461500000000003,2.31,2.75527,2.3673800000000003,No Remarks,2021-12-10 05:00:00,5,2021,12,12-2021
221,2021-12-10,06:00:00,2.4429499999999997,2.23,2.73644,2.36429,No Remarks,2021-12-10 06:00:00,6,2021,12,12-2021
222,2021-12-10,07:00:00,3.4888600000000003,2.26,2.7176,3.37652,No Remarks,2021-12-10 07:00:00,7,2021,12,12-2021
223,2021-12-10,08:00:00,3.50914,2.31,2.73533,3.39615,No Remarks,2021-12-10 08:00:00,8,2021,12,12-2021
224,2021-12-10,09:00:00,3.51661,2.67,2.73755,3.4033800000000003,No Remarks,2021-12-10 09:00:00,9,2021,12,12-2021
225,2021-12-10,10:00:00,3.5059299999999998,2.84,2.7674600000000003,3.39304,No Remarks,2021-12-10 10:00:00,10,2021,12,12-2021
226,2021-12-10,11:00:00,3.5176700000000003,2.98,2.76192,3.4044000000000003,No Remarks,2021-12-10 11:00:00,11,2021,12,12-2021
227,2021-12-10,12:00:00,3.5206399999999998,3.11,2.7807500000000003,3.40728,No Remarks,2021-12-10 12:00:00,12,2021,12,12-2021
228,2021-12-10,13:00:00,3.5144699999999998,3.28,2.79072,3.4013000000000004,No Remarks,2021-12-10 13:00:00,13,2021,12,12-2021
229,2021-12-10,14:00:00,3.5262100000000003,3.53,2.83725,3.4126700000000003,No Remarks,2021-12-10 14:00:00,14,2021,12,12-2021
230,2021-12-10,15:00:00,3.52514,3.78,2.78408,3.41163,No Remarks,2021-12-10 15:00:00,15,2021,12,12-2021
231,2021-12-10,16:00:00,2.41306,3.83,2.8151,2.33536,No Remarks,2021-12-10 16:00:00,16,2021,12,12-2021
232,2021-12-10,17:00:00,2.412,3.58,2.83393,2.33433,No Remarks,2021-12-10 17:00:00,17,2021,12,12-2021
233,2021-12-10,18:00:00,2.40773,3.36,2.77189,2.3302,No Remarks,2021-12-10 18:00:00,18,2021,12,12-2021
234,2021-12-10,19:00:00,2.40733,3.12,1.84903,2.32981,No Remarks,2021-12-10 19:00:00,19,2021,12,12-2021
235,2021-12-10,20:00:00,2.41942,3.32,1.86036,2.3415100000000004,No Remarks,2021-12-10 20:00:00,20,2021,12,12-2021
236,2021-12-10,21:00:00,2.41306,3.56,1.87784,2.33536,No Remarks,2021-12-10 21:00:00,21,2021,12,12-2021
237,2021-12-10,22:00:00,2.41627,3.79,1.86676,2.33847,No Remarks,2021-12-10 22:00:00,22,2021,12,12-2021
238,2021-12-10,23:00:00,2.39812,3.94,1.87452,2.3209,No Remarks,2021-12-10 23:00:00,23,2021,12,12-2021
239,2021-12-10,00:00:00,1.2070699999999999,3.79,1.89003,1.1682000000000001,No Remarks,2021-12-10 00:00:00,0,2021,12,12-2021
240,2021-12-11,01:00:00,1.18999,3.29,1.8711900000000001,1.1516700000000002,No Remarks,2021-12-11 01:00:00,1,2021,12,12-2021
241,2021-12-11,02:00:00,1.19639,2.79,1.83906,1.15787,No Remarks,2021-12-11 02:00:00,2,2021,12,12-2021
242,2021-12-11,03:00:00,1.18679,2.3,1.8191199999999998,1.14858,No Remarks,2021-12-11 03:00:00,3,2021,12,12-2021
243,2021-12-11,04:00:00,1.1921199999999998,1.77,1.8257700000000001,1.1537300000000001,No Remarks,2021-12-11 04:00:00,4,2021,12,12-2021
244,2021-12-11,05:00:00,2.39919,1.92,1.82799,2.32194,No Remarks,2021-12-11 05:00:00,5,2021,12,12-2021
245,2021-12-11,06:00:00,2.41627,2.06,1.82023,2.33847,No Remarks,2021-12-11 06:00:00,6,2021,12,12-2021
246,2021-12-11,07:00:00,2.40773,2.15,1.8324200000000002,2.3302,No Remarks,2021-12-11 07:00:00,7,2021,12,12-2021
247,2021-12-11,08:00:00,3.29142,2.24,2.7397600000000004,3.1854400000000003,No Remarks,2021-12-11 08:00:00,8,2021,12,12-2021
248,2021-12-11,09:00:00,3.2882100000000003,2.35,2.74752,3.18233,No Remarks,2021-12-11 09:00:00,9,2021,12,12-2021
249,2021-12-11,10:00:00,3.28395,2.4,2.7176,3.17821,No Remarks,2021-12-11 10:00:00,10,2021,12,12-2021
250,2021-12-11,11:00:00,3.30209,2.46,2.74419,3.1957600000000004,No Remarks,2021-12-11 11:00:00,11,2021,12,12-2021
251,2021-12-11,12:00:00,3.29462,2.48,2.76414,3.18853,No Remarks,2021-12-11 12:00:00,12,2021,12,12-2021
252,2021-12-11,13:00:00,3.29675,2.43,2.7707800000000002,3.1905900000000003,No Remarks,2021-12-11 13:00:00,13,2021,12,12-2021
253,2021-12-11,14:00:00,3.28928,2.48,2.74198,3.18337,No Remarks,2021-12-11 14:00:00,14,2021,12,12-2021
254,2021-12-11,15:00:00,3.28501,2.51,2.76303,3.17923,No Remarks,2021-12-11 15:00:00,15,2021,12,12-2021
255,2021-12-11,16:00:00,3.28928,2.45,2.74087,3.18337,No Remarks,2021-12-11 16:00:00,16,2021,12,12-2021
256,2021-12-11,17:00:00,3.30316,2.37,2.7597,3.1968,No Remarks,2021-12-11 17:00:00,17,2021,12,12-2021
257,2021-12-11,18:00:00,3.28715,2.43,2.7685700000000004,3.1813000000000002,No Remarks,2021-12-11 18:00:00,18,2021,12,12-2021
258,2021-12-11,19:00:00,3.29142,2.67,2.7586,3.1854400000000003,No Remarks,2021-12-11 19:00:00,19,2021,12,12-2021
259,2021-12-11,20:00:00,3.28608,2.91,2.79072,3.18027,No Remarks,2021-12-11 20:00:00,20,2021,12,12-2021
260,2021-12-11,21:00:00,3.28395,3.15,1.88449,3.17821,No Remarks,2021-12-11 21:00:00,21,2021,12,12-2021
261,2021-12-11,22:00:00,0.0,2.95,1.8789500000000001,0.0,No Remarks,2021-12-11 22:00:00,22,2021,12,12-2021
262,2021-12-11,23:00:00,0.0,2.42,1.8224500000000001,0.0,No Remarks,2021-12-11 23:00:00,23,2021,12,12-2021
263,2021-12-11,00:00:00,2.4045300000000003,2.17,1.8302,2.3271,No Remarks,2021-12-11 00:00:00,0,2021,12,12-2021
264,2021-12-12,01:00:00,2.4173299999999998,2.21,1.83796,2.3394899999999996,No Remarks,2021-12-12 01:00:00,1,2021,12,12-2021
265,2021-12-12,02:00:00,2.40666,2.28,1.87341,2.32917,No Remarks,2021-12-12 02:00:00,2,2021,12,12-2021
266,2021-12-12,03:00:00,2.40239,2.35,1.8534700000000002,2.3250300000000004,No Remarks,2021-12-12 03:00:00,3,2021,12,12-2021
267,2021-12-12,04:00:00,2.41093,2.43,1.87784,2.3333000000000004,No Remarks,2021-12-12 04:00:00,4,2021,12,12-2021
268,2021-12-12,05:00:00,2.40666,2.37,2.8084499999999997,2.32917,No Remarks,2021-12-12 05:00:00,5,2021,12,12-2021
269,2021-12-12,06:00:00,3.4760500000000003,2.28,2.7462600000000004,3.3641199999999998,No Remarks,2021-12-12 06:00:00,6,2021,12,12-2021
270,2021-12-12,07:00:00,3.45684,2.41,2.7940500000000004,3.34553,No Remarks,2021-12-12 07:00:00,7,2021,12,12-2021
271,2021-12-12,08:00:00,3.46218,2.51,2.8084499999999997,3.3507,No Remarks,2021-12-12 08:00:00,8,2021,12,12-2021
272,2021-12-12,09:00:00,3.45684,2.66,2.78629,3.34553,No Remarks,2021-12-12 09:00:00,9,2021,12,12-2021
273,2021-12-12,10:00:00,3.46111,2.79,2.8272800000000005,3.34966,No Remarks,2021-12-12 10:00:00,10,2021,12,12-2021
274,2021-12-12,11:00:00,3.46218,2.92,2.8272800000000005,3.3507,No Remarks,2021-12-12 11:00:00,11,2021,12,12-2021
275,2021-12-12,12:00:00,3.45364,3.03,2.83615,3.34243,No Remarks,2021-12-12 12:00:00,12,2021,12,12-2021
276,2021-12-12,13:00:00,3.48245,2.95,2.81177,3.3703200000000004,No Remarks,2021-12-12 13:00:00,13,2021,12,12-2021
277,2021-12-12,14:00:00,3.46324,2.98,2.8549800000000003,3.35172,No Remarks,2021-12-12 14:00:00,14,2021,12,12-2021
278,2021-12-12,15:00:00,3.44297,3.13,2.82507,3.33211,No Remarks,2021-12-12 15:00:00,15,2021,12,12-2021
279,2021-12-12,16:00:00,3.45684,3.4,2.8195300000000003,3.34553,No Remarks,2021-12-12 16:00:00,16,2021,12,12-2021
280,2021-12-12,17:00:00,3.46111,3.66,2.8450100000000003,3.34966,No Remarks,2021-12-12 17:00:00,17,2021,12,12-2021
281,2021-12-12,18:00:00,3.4888600000000003,3.62,2.84612,3.37652,No Remarks,2021-12-12 18:00:00,18,2021,12,12-2021
282,2021-12-12,19:00:00,2.40986,3.37,2.82396,2.33226,No Remarks,2021-12-12 19:00:00,19,2021,12,12-2021
283,2021-12-12,20:00:00,2.4184,2.92,2.8089299999999997,2.34053,No Remarks,2021-12-12 20:00:00,20,2021,12,12-2021
284,2021-12-12,21:00:00,2.41306,2.8,1.88781,2.33536,No Remarks,2021-12-12 21:00:00,21,2021,12,12-2021
285,2021-12-12,22:00:00,2.4184,3.02,1.89778,2.34053,No Remarks,2021-12-12 22:00:00,22,2021,12,12-2021
286,2021-12-12,23:00:00,2.4301399999999997,3.28,1.8933499999999999,2.35189,No Remarks,2021-12-12 23:00:00,23,2021,12,12-2021
287,2021-12-12,00:00:00,2.41627,3.43,1.8922400000000001,2.33847,No Remarks,2021-12-12 00:00:00,0,2021,12,12-2021
288,2021-12-13,01:00:00,2.39279,3.61,1.89667,2.31574,No Remarks,2021-12-13 01:00:00,1,2021,12,12-2021
289,2021-12-13,02:00:00,2.40239,3.85,1.92437,2.3250300000000004,No Remarks,2021-12-13 02:00:00,2,2021,12,12-2021
290,2021-12-13,03:00:00,1.2241400000000002,3.68,1.9454200000000001,1.18472,No Remarks,2021-12-13 03:00:00,3,2021,12,12-2021
291,2021-12-13,04:00:00,1.22841,3.19,1.9144,1.18886,No Remarks,2021-12-13 04:00:00,4,2021,12,12-2021
292,2021-12-13,05:00:00,1.2241400000000002,2.68,1.8855899999999999,1.18472,No Remarks,2021-12-13 05:00:00,5,2021,12,12-2021
293,2021-12-13,06:00:00,2.37571,2.26,1.86011,2.29921,No Remarks,2021-12-13 06:00:00,6,2021,12,12-2021
294,2021-12-13,07:00:00,2.39204,2.26,1.89234,2.31502,No Remarks,2021-12-13 07:00:00,7,2021,12,12-2021
295,2021-12-13,08:00:00,3.47072,2.14,2.74641,3.35896,No Remarks,2021-12-13 08:00:00,8,2021,12,12-2021
296,2021-12-13,09:00:00,3.4515000000000002,2.35,2.80402,3.34036,No Remarks,2021-12-13 09:00:00,9,2021,12,12-2021
297,2021-12-13,10:00:00,3.45791,2.52,2.78408,3.3465700000000003,No Remarks,2021-12-13 10:00:00,10,2021,12,12-2021
298,2021-12-13,11:00:00,3.46324,2.67,2.76192,3.35172,No Remarks,2021-12-13 11:00:00,11,2021,12,12-2021
299,2021-12-13,12:00:00,3.47072,2.71,2.77189,3.35896,No Remarks,2021-12-13 12:00:00,12,2021,12,12-2021
300,2021-12-13,13:00:00,3.46218,3.04,1.8756199999999998,3.3507,No Remarks,2021-12-13 13:00:00,13,2021,12,12-2021
301,2021-12-13,14:00:00,3.46218,3.21,1.91772,3.3507,No Remarks,2021-12-13 14:00:00,14,2021,12,12-2021
302,2021-12-13,15:00:00,3.46111,3.35,2.8283899999999997,3.34966,No Remarks,2021-12-13 15:00:00,15,2021,12,12-2021
303,2021-12-13,16:00:00,3.45471,3.46,2.80291,3.34347,No Remarks,2021-12-13 16:00:00,16,2021,12,12-2021
304,2021-12-13,17:00:00,2.4322800000000004,3.79,2.79294,2.3539600000000003,No Remarks,2021-12-13 17:00:00,17,2021,12,12-2021
305,2021-12-13,18:00:00,2.4546900000000003,3.46,1.85568,2.3756500000000003,No Remarks,2021-12-13 18:00:00,18,2021,12,12-2021
306,2021-12-13,19:00:00,2.45575,3.72,1.86344,2.3766700000000003,No Remarks,2021-12-13 19:00:00,19,2021,12,12-2021
307,2021-12-13,20:00:00,2.44081,3.93,1.86455,2.3622199999999998,No Remarks,2021-12-13 20:00:00,20,2021,12,12-2021
308,2021-12-13,21:00:00,0.0,3.26,1.84793,0.0,No Remarks,2021-12-13 21:00:00,21,2021,12,12-2021
309,2021-12-13,22:00:00,0.0,1.86,1.7593,0.0,No Remarks,2021-12-13 22:00:00,22,2021,12,12-2021
310,2021-12-13,23:00:00,2.34796,1.55,1.78478,2.2723600000000004,No Remarks,2021-12-13 23:00:00,23,2021,12,12-2021
311,2021-12-13,00:00:00,2.3554299999999997,1.85,1.76705,2.2795900000000002,No Remarks,2021-12-13 00:00:00,0,2021,12,12-2021
312,2021-12-14,01:00:00,2.34396,2.13,1.79697,2.2684800000000003,No Remarks,2021-12-14 01:00:00,1,2021,12,12-2021
313,2021-12-14,02:00:00,2.3565,2.41,1.81358,2.28062,No Remarks,2021-12-14 02:00:00,2,2021,12,12-2021
314,2021-12-14,03:00:00,2.34369,2.69,1.83131,2.26822,No Remarks,2021-12-14 03:00:00,3,2021,12,12-2021
315,2021-12-14,04:00:00,2.37251,2.85,1.8457100000000002,2.2961199999999997,No Remarks,2021-12-14 04:00:00,4,2021,12,12-2021
316,2021-12-14,05:00:00,2.3575700000000004,3.06,1.84793,2.28166,No Remarks,2021-12-14 05:00:00,5,2021,12,12-2021
317,2021-12-14,06:00:00,2.34049,3.03,2.7453000000000003,2.26513,No Remarks,2021-12-14 06:00:00,6,2021,12,12-2021
318,2021-12-14,07:00:00,2.34796,2.52,2.7176,2.2723600000000004,No Remarks,2021-12-14 07:00:00,7,2021,12,12-2021
319,2021-12-14,08:00:00,3.44724,2.44,2.71207,3.3362399999999997,No Remarks,2021-12-14 08:00:00,8,2021,12,12-2021
320,2021-12-14,09:00:00,3.45044,2.59,2.70209,3.3393400000000004,No Remarks,2021-12-14 09:00:00,9,2021,12,12-2021
321,2021-12-14,10:00:00,3.44617,2.72,2.7220400000000002,3.3352,No Remarks,2021-12-14 10:00:00,10,2021,12,12-2021
322,2021-12-14,11:00:00,3.44403,2.83,2.75527,3.33313,No Remarks,2021-12-14 11:00:00,11,2021,12,12-2021
323,2021-12-14,12:00:00,3.45684,3.01,2.77743,3.34553,No Remarks,2021-12-14 12:00:00,12,2021,12,12-2021
324,2021-12-14,13:00:00,3.45471,3.12,2.8018,3.34347,No Remarks,2021-12-14 13:00:00,13,2021,12,12-2021
325,2021-12-14,14:00:00,3.4760500000000003,3.27,2.76192,3.3641199999999998,No Remarks,2021-12-14 14:00:00,14,2021,12,12-2021
326,2021-12-14,15:00:00,3.45364,3.38,2.78519,3.34243,No Remarks,2021-12-14 15:00:00,15,2021,12,12-2021
327,2021-12-14,16:00:00,2.39385,3.51,2.81731,2.31677,No Remarks,2021-12-14 16:00:00,16,2021,12,12-2021
328,2021-12-14,17:00:00,2.37678,3.45,2.7885100000000005,2.30025,No Remarks,2021-12-14 17:00:00,17,2021,12,12-2021
329,2021-12-14,18:00:00,2.39492,3.2,2.7885100000000005,2.3178,No Remarks,2021-12-14 18:00:00,18,2021,12,12-2021
330,2021-12-14,19:00:00,2.39599,2.98,2.76192,2.3188400000000002,No Remarks,2021-12-14 19:00:00,19,2021,12,12-2021
331,2021-12-14,20:00:00,2.40346,2.69,2.73644,2.32607,No Remarks,2021-12-14 20:00:00,20,2021,12,12-2021
332,2021-12-14,21:00:00,2.39172,2.43,2.7153899999999997,2.3147100000000003,No Remarks,2021-12-14 21:00:00,21,2021,12,12-2021
333,2021-12-14,22:00:00,2.4045300000000003,2.23,2.69656,2.3271,No Remarks,2021-12-14 22:00:00,22,2021,12,12-2021
334,2021-12-14,23:00:00,3.46218,2.16,2.70099,3.3507,No Remarks,2021-12-14 23:00:00,23,2021,12,12-2021
335,2021-12-14,00:00:00,3.48352,2.19,2.70542,3.37135,No Remarks,2021-12-14 00:00:00,0,2021,12,12-2021
336,2021-12-15,01:00:00,3.45684,2.28,2.7176,3.34553,No Remarks,2021-12-15 01:00:00,1,2021,12,12-2021
337,2021-12-15,02:00:00,3.46645,2.37,2.7586,3.35483,No Remarks,2021-12-15 02:00:00,2,2021,12,12-2021
338,2021-12-15,03:00:00,2.39065,2.49,1.8501400000000001,2.31367,No Remarks,2021-12-15 03:00:00,3,2021,12,12-2021
339,2021-12-15,04:00:00,2.39172,2.57,1.85901,2.3147100000000003,No Remarks,2021-12-15 04:00:00,4,2021,12,12-2021
340,2021-12-15,05:00:00,2.37678,2.68,1.87452,2.30025,No Remarks,2021-12-15 05:00:00,5,2021,12,12-2021
341,2021-12-15,06:00:00,2.40239,2.79,1.86455,2.3250300000000004,No Remarks,2021-12-15 06:00:00,6,2021,12,12-2021
342,2021-12-15,07:00:00,2.3682399999999997,2.93,1.87008,2.29198,No Remarks,2021-12-15 07:00:00,7,2021,12,12-2021
343,2021-12-15,08:00:00,2.39172,3.05,2.80956,2.3147100000000003,No Remarks,2021-12-15 08:00:00,8,2021,12,12-2021
344,2021-12-15,09:00:00,2.39385,3.28,1.88781,2.31677,No Remarks,2021-12-15 09:00:00,9,2021,12,12-2021
345,2021-12-15,10:00:00,2.39585,3.43,1.89446,2.3186999999999998,No Remarks,2021-12-15 10:00:00,10,2021,12,12-2021
346,2021-12-15,11:00:00,2.40346,3.55,1.89446,2.32607,No Remarks,2021-12-15 11:00:00,11,2021,12,12-2021
347,2021-12-15,12:00:00,2.39385,3.61,1.88006,2.31677,No Remarks,2021-12-15 12:00:00,12,2021,12,12-2021
348,2021-12-15,13:00:00,2.41306,3.72,2.8826799999999997,2.33536,No Remarks,2021-12-15 13:00:00,13,2021,12,12-2021
349,2021-12-15,14:00:00,2.39599,3.3,2.82396,2.3188400000000002,No Remarks,2021-12-15 14:00:00,14,2021,12,12-2021
350,2021-12-15,15:00:00,2.39065,2.91,2.7707800000000002,2.31367,No Remarks,2021-12-15 15:00:00,15,2021,12,12-2021
351,2021-12-15,16:00:00,2.38318,2.44,2.77854,2.3064400000000003,No Remarks,2021-12-15 16:00:00,16,2021,12,12-2021
352,2021-12-15,17:00:00,3.54115,2.1,2.7741100000000003,3.42712,No Remarks,2021-12-15 17:00:00,17,2021,12,12-2021
353,2021-12-15,18:00:00,3.53582,2.3,2.77632,3.42197,No Remarks,2021-12-15 18:00:00,18,2021,12,12-2021
354,2021-12-15,19:00:00,3.53262,2.4,2.76414,3.41887,No Remarks,2021-12-15 19:00:00,19,2021,12,12-2021
355,2021-12-15,20:00:00,3.53472,2.6,2.7574899999999998,3.4209,No Remarks,2021-12-15 20:00:00,20,2021,12,12-2021
356,2021-12-15,21:00:00,3.54312,2.75,2.7573200000000004,3.4290300000000005,No Remarks,2021-12-15 21:00:00,21,2021,12,12-2021
357,2021-12-15,22:00:00,2.4533400000000003,2.65,2.75734,2.37434,No Remarks,2021-12-15 22:00:00,22,2021,12,12-2021
358,2021-12-15,23:00:00,2.66432,2.63,1.87341,2.57853,No Remarks,2021-12-15 23:00:00,23,2021,12,12-2021
359,2021-12-15,00:00:00,2.4771,2.82,1.90886,2.3973400000000002,No Remarks,2021-12-15 00:00:00,0,2021,12,12-2021
360,2021-12-16,01:00:00,2.4632300000000003,2.98,1.8789500000000001,2.3839099999999998,No Remarks,2021-12-16 01:00:00,1,2021,12,12-2021
361,2021-12-16,02:00:00,2.4589600000000003,3.17,1.90775,2.3797800000000002,No Remarks,2021-12-16 02:00:00,2,2021,12,12-2021
362,2021-12-16,03:00:00,2.4633000000000003,3.32,1.9000000000000001,2.38398,No Remarks,2021-12-16 03:00:00,3,2021,12,12-2021
363,2021-12-16,04:00:00,2.4632300000000003,3.48,1.94431,2.3839099999999998,No Remarks,2021-12-16 04:00:00,4,2021,12,12-2021
364,2021-12-16,05:00:00,2.45142,3.64,1.9314500000000001,2.37248,No Remarks,2021-12-16 05:00:00,5,2021,12,12-2021
365,2021-12-16,06:00:00,2.46456,3.79,1.92124,2.3851999999999998,No Remarks,2021-12-16 06:00:00,6,2021,12,12-2021
366,2021-12-16,07:00:00,2.4589600000000003,3.95,1.92659,2.3797800000000002,No Remarks,2021-12-16 07:00:00,7,2021,12,12-2021
367,2021-12-16,08:00:00,2.4771199999999998,3.76,2.83615,2.3973600000000004,No Remarks,2021-12-16 08:00:00,8,2021,12,12-2021
368,2021-12-16,09:00:00,2.4771,3.64,1.92659,2.3973400000000002,No Remarks,2021-12-16 09:00:00,9,2021,12,12-2021
369,2021-12-16,10:00:00,2.4707,3.8,1.9144,2.39114,No Remarks,2021-12-16 10:00:00,10,2021,12,12-2021
370,2021-12-16,11:00:00,2.4771,3.85,1.91883,2.3973400000000002,No Remarks,2021-12-16 11:00:00,11,2021,12,12-2021
371,2021-12-16,12:00:00,2.48137,3.87,1.93102,2.4014699999999998,No Remarks,2021-12-16 12:00:00,12,2021,12,12-2021
372,2021-12-16,13:00:00,2.48671,3.89,1.9276900000000001,2.40664,No Remarks,2021-12-16 13:00:00,13,2021,12,12-2021
373,2021-12-16,14:00:00,2.48671,3.9,1.90332,2.40664,No Remarks,2021-12-16 14:00:00,14,2021,12,12-2021
374,2021-12-16,15:00:00,2.48564,3.75,1.91883,2.4055999999999997,No Remarks,2021-12-16 15:00:00,15,2021,12,12-2021
375,2021-12-16,16:00:00,2.48884,3.7,1.90886,2.4087,No Remarks,2021-12-16 16:00:00,16,2021,12,12-2021
376,2021-12-16,17:00:00,2.46436,3.45,2.79072,2.3850100000000003,No Remarks,2021-12-16 17:00:00,17,2021,12,12-2021
377,2021-12-16,18:00:00,2.49524,3.14,2.79626,2.4148899999999998,No Remarks,2021-12-16 18:00:00,18,2021,12,12-2021
378,2021-12-16,19:00:00,2.47817,2.84,2.78408,2.39837,No Remarks,2021-12-16 19:00:00,19,2021,12,12-2021
379,2021-12-16,20:00:00,2.4803,2.51,2.77854,2.40043,No Remarks,2021-12-16 20:00:00,20,2021,12,12-2021
380,2021-12-16,21:00:00,2.48137,2.13,2.7286799999999998,2.4014699999999998,No Remarks,2021-12-16 21:00:00,21,2021,12,12-2021
381,2021-12-16,22:00:00,2.49097,1.77,2.72647,2.4107600000000002,No Remarks,2021-12-16 22:00:00,22,2021,12,12-2021
382,2021-12-16,23:00:00,3.56036,1.84,2.71871,3.4457199999999997,No Remarks,2021-12-16 23:00:00,23,2021,12,12-2021
383,2021-12-16,00:00:00,3.5635700000000003,2.29,2.70985,3.4488200000000004,No Remarks,2021-12-16 00:00:00,0,2021,12,12-2021
384,2021-12-17,01:00:00,3.5593000000000004,2.73,2.7674600000000003,3.44469,No Remarks,2021-12-17 01:00:00,1,2021,12,12-2021
385,2021-12-17,02:00:00,3.5678400000000003,3.29,1.8534700000000002,3.45296,No Remarks,2021-12-17 02:00:00,2,2021,12,12-2021
386,2021-12-17,03:00:00,3.5721,4.0,1.8867,3.45708,No Remarks,2021-12-17 03:00:00,3,2021,12,12-2021
387,2021-12-17,04:00:00,0.0,2.94,1.84793,0.0,No Remarks,2021-12-17 04:00:00,4,2021,12,12-2021
388,2021-12-17,05:00:00,2.43121,1.72,1.7858900000000002,2.3529299999999997,No Remarks,2021-12-17 05:00:00,5,2021,12,12-2021
389,2021-12-17,06:00:00,2.4280100000000004,2.52,1.82799,2.34983,No Remarks,2021-12-17 06:00:00,6,2021,12,12-2021
390,2021-12-17,07:00:00,2.4322800000000004,2.62,1.8290899999999999,2.3539600000000003,No Remarks,2021-12-17 07:00:00,7,2021,12,12-2021
391,2021-12-17,08:00:00,2.4258699999999997,2.33,2.68769,2.34776,No Remarks,2021-12-17 08:00:00,8,2021,12,12-2021
392,2021-12-17,09:00:00,3.5593000000000004,2.35,2.69102,3.44469,No Remarks,2021-12-17 09:00:00,9,2021,12,12-2021
393,2021-12-17,10:00:00,3.5625,2.47,2.69212,3.44779,No Remarks,2021-12-17 10:00:00,10,2021,12,12-2021
394,2021-12-17,11:00:00,3.59558,2.72,2.73533,3.4798000000000004,No Remarks,2021-12-17 11:00:00,11,2021,12,12-2021
395,2021-12-17,12:00:00,3.56677,2.91,2.75195,3.4519200000000003,No Remarks,2021-12-17 12:00:00,12,2021,12,12-2021
396,2021-12-17,13:00:00,3.59345,3.08,2.75306,3.47774,No Remarks,2021-12-17 13:00:00,13,2021,12,12-2021
397,2021-12-17,14:00:00,3.59558,3.2,2.7707800000000002,3.4798000000000004,No Remarks,2021-12-17 14:00:00,14,2021,12,12-2021
398,2021-12-17,15:00:00,3.5881100000000004,3.2,2.75306,3.47257,No Remarks,2021-12-17 15:00:00,15,2021,12,12-2021
