,DATE,TIME,RAW WATER FLOW IN m3/h,CLEAR WATER SUMP LEVEL IN Meter,CLEAR WATER PUMPING FLOW m3/h,TREATED WATER PRODUCTION IN m3/h,REMARKS
15330,25/12/2022,18:00,3552.89,3.85,2820.79,3438.49,
15331,25/12/2022,19:00,3517.21,4,2827.79,3403.96,
15332,25/12/2022,20:00,2382.11,3.94,2829.34,2305.41,
15333,25/12/2022,21:00,2339.92,3.42,2758.02,2264.57,
15334,25/12/2022,22:00,2341.45,2.88,2761.86,2266.06,
15335,25/12/2022,23:00,2376.71,2.63,2749.12,2300.18,
15336,25/12/2022,00:00,2375.51,2.3,2737.06,2299.02,
15337,26/12/2022,01:00,2373.11,1.97,2747.33,2296.70,
15338,26/12/2022,02:00,2383.52,1.73,2735.92,2306.77,
15339,26/12/2022,03:00,2415.21,1.91,1835.23,2337.44,
15340,26/12/2022,04:00,2391.67,2.15,1842.78,2314.66,
15341,26/12/2022,05:00,2401.67,2.43,1881.87,2324.34,
15342,26/12/2022,06:00,2398.54,2.59,1856.34,2321.31,
15343,26/12/2022,07:00,3501.45,2.17,2738.14,3388.70,
15344,26/12/2022,08:00,3518.21,2.35,2758.24,3404.92,
15345,26/12/2022,09:00,3513.41,2.49,2756.95,3400.28,
15346,26/12/2022,10:00,3489.56,2.68,2778.46,3377.20,
15347,26/12/2022,11:00,3498.32,2.65,2765.24,3385.67,
15348,26/12/2022,12:00,2440.78,2.90,2765.67,2362.19,
15349,26/12/2022,13:00,3502.56,2.97,2802.45,3389.78,
15350,26/12/2022,14:00,2462.45,3.05,2812.78,2383.16,
15351,26/12/2022,15:00,2440.78,2.45,2758.02,2362.19,
15352,26/12/2022,16:00,3518.21,2.60,2761.86,3404.92,
15353,26/12/2022,17:00,3513.41,2.67,2749.12,3400.28,
15354,26/12/2022,18:00,3523.67,2.66,2782.97,3410.21,
15355,26/12/2022,19:00,3498.36,2.71,2751.95,3385.71,
15356,26/12/2022,20:00,3500.07,2.77,2759.27,3387.37,
15357,26/12/2022,21:00,3502.73,2.86,2760.36,3389.94,
15358,26/12/2022,22:00,3497.51,293,2746.37,3384.89,
15359,26/12/2022,23:00,3498.37,2.99,2755.88,3385.72,
15360,26/12/2022,00:00,2422.94,2.70,2761.33,2344.92,
15361,27/12/2022,01:00,2419.47,2.26,2758.26,2341.56,
15362,27/12/2022,02:00,2428.01,2.26,1867.83,2349.83,
15363,27/12/2022,03:00,2430.14,2.56,1863.25,2351.89,
15364,27/12/2022,04:00,2433.48,2.85,1866.26,2355.12,
15365,27/12/2022,05:00,2431.34,3.10,1850.62,2353.05,
15366,27/12/2022,06:00,2429.07,3.04,1855.63,2350.85,
15367,27/12/2022,07:00,2431.67,2.92,2763.54,2353.37,
15368,27/12/2022,08:00,0.00,2.64,2749.58,0.00,voltage fluctation at intake
15369,27/12/2022,09:00,0.00,2.49,0.00,0.00,
15370,27/12/2022,10:00,0.00,2.32,0.00,0.00,
15371,27/12/2022,11:00,0.00,2.18,0.00,0.00,
15372,27/12/2022,12:00,3503.87,2.11,2722.98,3391.05,
15373,27/12/2022,13:00,3508.27,2.27,2712.07,3395.30,
15374,27/12/2022,14:00,3511.27,2.25,2710.27,3398.21,
15375,27/12/2022,15:00,3509.27,2.28,2709.28,3396.27,
15376,27/12/2022,16:00,3515.54,2.31,2727.58,3402.34,
15377,27/12/2022,17:00,3516.34,2.38,2737.22,3403.11,
15378,27/12/2022,18:00,3488.55,2.49,2750.43,3376.22,
15379,27/12/2022,19:00,3499.43,2.63,2745.27,3386.75,
15380,27/12/2022,20:00,3515.27,2.99,2743.22,3402.08,
15381,27/12/2022,21:00,3488.86,3.29,2791.83,3376.52,
15382,27/12/2022,22:00,3492.05,3.58,2800.71,3379.61,
15383,27/12/2022,23:00,3486.87,3.95,2809.56,3374.59,
15384,27/12/2022,00:00,2348.43,3.83,2749.09,2272.81,
15385,28/12/2022,01:00,2352.61,3.52,2744.19,2276.86,
15386,28/12/2022,02:00,2340.45,3.24,2746.29,2265.09,
15387,28/12/2022,03:00,2343.55,2.84,2734.37,2268.09,
15388,28/12/2022,04:00,2339.56,2.47,2737.98,2264.23,
15389,28/12/2022,05:00,2345.87,2.5,1865.49,2270.33,
15390,28/12/2022,06:00,2349.47,2.62,1867.18,2273.82,
15391,28/12/2022,07:00,3513.46,2.5,2761.76,3400.33,
15392,28/12/2022,08:00,3514.41,2.45,2750.73,3401.25,
15393,28/12/2022,09:00,3531.21,2.46,2780.21,3417.51,
15394,28/12/2022,10:00,3524.88,2.52,2768.57,3411.38,
15395,28/12/2022,11:00,3517.34,2.54,2757.19,3404.08,
15396,28/12/2022,12:00,3509.34,2.71,2802.16,3396.34,
15397,28/12/2022,13:00,3529.41,2.74,2787.4,3415.76,
15398,28/12/2022,14:00,3512.07,3,2771.03,3398.98,
15399,28/12/2022,15:00,3524.66,3.25,2822.96,3411.17,
15400,28/12/2022,16:00,3521.08,3.38,2771.7,3407.70,
15401,28/12/2022,17:00,3516.81,3.45,2809.45,3403.57,
15402,28/12/2022,18:00,3448.76,3.46,2789.59,3337.71,
15403,28/12/2022,19:00,3518.75,3.58,2796.91,3405.45,
15404,28/12/2022,20:00,3510.14,3.69,2791.63,3397.11,
15405,28/12/2022,21:00,3512.78,3.88,2828.04,3399.67,
15406,28/12/2022,22:00,2398.36,3.94,2858.57,2321.13,
15407,28/12/2022,23:00,2391.76,3.52,2744.87,2314.75,
15408,28/12/2022,00:00,2401.34,3.03,2725.33,2324.02,
15409,29/12/2022,01:00,2421.98,2.61,2812.98,2343.99,
15410,29/12/2022,02:00,2397.56,2.26,2758.87,2320.36,
15411,29/12/2022,03:00,2387.98,1.92,2746.01,2311.09,
15412,29/12/2022,04:00,2406.34,2.11,1867.23,2328.86,
15413,29/12/2022,05:00,2387.45,2.33,1865.09,2310.57,
15414,29/12/2022,06:00,2408.56,2.17,1876.54,2331.00,
15415,29/12/2022,07:00,3520.67,2.34,2712.55,3407.30,
15416,29/12/2022,08:00,3498.34,2.45,2700.60,3385.69,
15417,29/12/2022,09:00,3520.41,2.54,2705.33,3407.05,
15418,29/12/2022,10:00,3515.00,2.55,2715.98,3401.82,
15419,29/12/2022,11:00,3519.81,2.58,2761.92,3406.47,
15420,29/12/2022,12:00,3531.55,2.66,2755.13,3417.83,
15421,29/12/2022,13:00,3476.38,2.79,2699.05,3364.44,
15422,29/12/2022,14:00,3500.67,2.97,2739.73,3387.95,
15423,29/12/2022,15:00,3524.81,3.16,2780.62,3411.31,
15424,29/12/2022,16:00,3523.56,3.23,2771.21,3410.10,
15425,29/12/2022,17:00,3547.36,3.35,2805.42,3433.14,
15426,29/12/2022,18:00,3528.48,3.55,2815.62,3414.86,
15427,29/12/2022,19:00,3520.21,3.78,2815.02,3406.86,
15428,29/12/2022,20:00,2420.87,3.93,2822.36,2342.92,
15429,29/12/2022,21:00,2429.87,3.55,2763.43,2351.63,
15430,29/12/2022,22:00,2431.67,2.99,2732.01,2353.37,
15431,29/12/2022,23:00,2441.87,2.62,2766.92,2363.24,
15432,29/12/2022,00:00,2461.75,2.31,2765.70,2382.48,
15433,30/12/2022,01:00,2435.98,2.02,2754.03,2357.54,
15434,30/12/2022,02:00,2398.87,1.75,2772.89,2321.63,
15435,30/12/2022,03:00,3509.14,2.1,2770.92,3396.15,
15436,30/12/2022,04:00,3501.86,2.43,2749.64,3389.10,
15437,30/12/2022,05:00,3505.14,2.74,2784.00,3392.27,
15438,30/12/2022,06:00,3516.74,2.99,2769.11,3403.50,
15439,30/12/2022,07:00,3520.74,3.15,2772.45,3407.37,
15440,30/12/2022,08:00,3523.87,3.2,2763.17,3410.40,
15441,30/12/2022,09:00,3488.86,3.28,2746.44,3376.52,
15442,30/12/2022,10:00,3598.33,3.28,2777.26,3482.46,
15443,30/12/2022,11:00,3512.74,3.4,2775.16,3399.63,
15444,30/12/2022,12:00,3534.76,3.42,2766,3420.94,
15445,30/12/2022,13:00,0,3.41,2756.87,0.00,
15446,30/12/2022,14:00,0,2.43,0,0.00,
15447,30/12/2022,15:00,0,2.34,0.00,0.00,
15448,30/12/2022,16:00,3500.45,2.26,2778.87,3387.74,
15449,30/12/2022,17:00,3512.76,2.31,2769.51,3399.65,
15450,30/12/2022,18:00,3497.23,2.38,2758.57,3384.62,
15451,30/12/2022,19:00,3497.41,2.49,2753.01,3384.79,
15452,30/12/2022,20:00,3500.06,2.57,2744.98,3387.36,
15453,30/12/2022,21:00,3508.98,3.86,2746.44,3395.99,
15454,30/12/2022,22:00,3534.76,3.14,2769.51,3420.94,
15455,30/12/2022,23:00,3500.24,3.46,2774.11,3387.53,
15456,30/12/2022,00:00,3498.35,3.79,2776.31,3385.70,
15457,31/12/2022,01:00,2449.33,4.00,2763.03,2370.46,
15458,31/12/2022,02:00,2478.28,3.74,2777.43,2398.48,
15459,31/12/2022,03:00,2488.79,3.38,2766.35,2408.65,
15460,31/12/2022,04:00,2466.45,3.04,2777.43,2387.03,
15461,31/12/2022,05:00,3536.88,2.61,2770.78,3422.99,
15462,31/12/2022,06:00,3529.04,2.69,2758.72,3415.40,
15463,31/12/2022,07:00,3518.81,2.81,2788.51,3405.50,
15464,31/12/2022,08:00,3529.81,2.91,2781.86,3416.15,
15465,31/12/2022,09:00,3532.78,3.05,2757.76,3419.02,
15466,31/12/2022,10:00,3521.67,3.01,2771.05,3408.27,
15467,31/12/2022,11:00,3526.53,3.08,2786.51,3412.98,
15468,31/12/2022,12:00,0.00,2.40,2745.76,0.00,
15469,31/12/2022,13:00,3443.15,2.65,2767.4,3332.28,
15470,31/12/2022,14:00,3547.56,2.73,2773.76,3433.33,
15471,31/12/2022,15:00,3512.27,2.77,2746.79,3399.17,
15472,31/12/2022,16:00,3550.49,2.87,2755.85,3436.16,
15473,31/12/2022,17:00,3518.88,2.96,2761.91,3405.57,
15474,31/12/2022,18:00,3526.21,3.17,2774.62,3412.67,
15475,31/12/2022,19:00,3532.35,3.4,2761.16,3418.61,
15476,31/12/2022,20:00,3531.08,3.54,2789.32,3417.38,
15477,31/12/2022,21:00,3512.87,3.75,2823.78,3399.76,
15478,31/12/2022,22:00,3512.61,3.92,2815.64,3399.50,
15479,31/12/2022,23:00,3543.89,4,2816.87,3429.78,
15480,31/12/2022,00:00,2446.76,3.79,2832.89,2367.97,
15481,01/11/2022,01:00,3203.9,2.75,2782.97,3100.73,
15482,01/11/2022,02:00,3207.48,2.9,2810.67,3104.20,
15483,01/11/2022,03:00,3210.3,3.05,2816.21,3106.93,
15484,01/11/2022,04:00,3218.84,3.19,2826.18,3115.19,
15485,01/11/2022,05:00,3217.78,3.19,2808.48,3114.17,
15486,01/11/2022,06:00,3220.98,3.13,2822.85,3117.26,
15487,01/11/2022,07:00,3222.98,3.12,2821.74,3119.20,
15488,01/11/2022,08:00,3243.16,3.1,2805.77,3138.73,
15489,01/11/2022,09:00,3254.32,3.08,2794.94,3149.53,
15490,01/11/2022,10:00,3206.04,2.78,2784.43,3102.81,
15491,01/11/2022,11:00,0.00,2.63,0.00,0.00,
15492,01/11/2022,12:00,0.00,2.5,0.00,0.00,
15493,01/11/2022,13:00,0.00,2.41,0.00,0.00,
15494,01/11/2022,14:00,0.00,2.35,0.00,0.00,
15495,01/11/2022,15:00,0.00,2.29,0.00,0.00,
15496,01/11/2022,16:00,0.00,2.21,0.00,0.00,
15497,01/11/2022,17:00,3064.49,2.26,2674.62,2965.81,
15498,01/11/2022,18:00,3050.28,2.24,2697.39,2952.06,
15499,01/11/2022,19:00,3069.61,2.2,2702.02,2970.77,
15500,01/11/2022,20:00,3073.70,2.18,2720.00,2974.73,
15501,01/11/2022,21:00,3074.90,2.09,2702.09,2975.89,
15502,01/11/2022,22:00,3080.10,2.12,2706.53,2980.92,
15503,01/11/2022,23:00,3040.61,2.2,2703.72,2942.70,
15504,01/11/2022,00:00,3033.83,2.32,2698.39,2936.14,
15505,02/11/2022,01:00,3041.68,2.42,2700.14,2943.74,
15506,02/11/2022,02:00,3049.15,2.47,2694.55,2950.97,
15507,02/11/2022,03:00,3048.08,2.48,2681.73,2949.93,
15508,02/11/2022,04:00,3047.77,2.58,2697.82,2949.63,
15509,02/11/2022,05:00,3053.81,2.69,2691.28,2955.48,
15510,02/11/2022,06:00,3064.81,2.71,2694.66,2966.12,
15511,02/11/2022,07:00,3058.36,2.66,2690.15,2959.88,
15512,02/11/2022,08:00,3081.72,2.4,2725.20,2982.49,
15513,02/11/2022,09:00,3081.90,2.36,2705.88,2982.66,
15514,02/11/2022,10:00,3081.70,2.34,2727.60,2982.47,
15515,02/11/2022,11:00,3087.5,2.18,2700.42,2988.08,
15516,02/11/2022,12:00,3082.37,1.80,2699.02,2983.12,
15517,02/11/2022,13:00,3093.64,1.65,1788.18,2994.02,
15518,02/11/2022,14:00,3089.84,1.98,1813.37,2990.35,
15519,02/11/2022,15:00,3076.7,2.35,1830.99,2977.63,
15520,02/11/2022,16:00,3086.44,2.79,1831.17,2987.06,
15521,02/11/2022,17:00,3051.35,3.21,1834.27,2953.10,
15522,02/11/2022,18:00,3031.54,3.62,2742.65,2933.92,
15523,02/11/2022,19:00,0.00,4,0.00,0.00,
15524,02/11/2022,20:00,0.00,4,0.00,0.00,
15525,02/11/2022,21:00,2276.79,3.53,2817.98,2203.48,
15526,02/11/2022,22:00,2283.59,3.11,2817.64,2210.06,
15527,02/11/2022,23:00,2284.43,2.54,2769.46,2210.87,
15528,02/11/2022,00:00,3167.61,2.48,2774.75,3065.61,
15529,03/11/2022,01:00,3170.68,2.64,2790.62,3068.58,
15530,03/11/2022,02:00,3170.82,2.82,2794.43,3068.72,
15531,03/11/2022,03:00,3167.48,2.97,2777.14,3065.49,
15532,03/11/2022,04:00,3163.48,3.01,2768.19,3061.62,
15533,03/11/2022,05:00,3161.41,3.07,2795.78,3059.61,
15534,03/11/2022,06:00,3165.14,3.05,2771.14,3063.22,
15535,03/11/2022,07:00,3175.43,2.99,2781.34,3073.18,
15536,03/11/2022,08:00,3190.12,2.82,2790.54,3087.40,
15537,03/11/2022,09:00,3185.87,2.72,2747.95,3083.28,
15538,03/11/2022,10:00,3183.79,2.62,2746.96,3081.27,
15539,03/11/2022,11:00,3180.42,2.53,2743.09,3078.01,
15540,03/11/2022,12:00,3185.76,2.44,2764.14,3083.18,
15541,03/11/2022,13:00,3187.83,2.35,2770.67,3085.18,
15542,03/11/2022,14:00,3186.76,2.28,2765.11,3084.15,
15543,03/11/2022,15:00,3179.45,2.2,2766.49,3077.07,
15544,03/11/2022,16:00,3171.88,2.12,2748.19,3069.75,
15545,03/11/2022,17:00,3180.45,2.07,2733.87,3078.04,
15546,03/11/2022,18:00,3176.03,2.02,2788.45,3073.76,
15547,03/11/2022,19:00,3177.45,2.05,2744.25,3075.14,
15548,03/11/2022,20:00,3178.67,2.10,2724.76,3076.32,
15549,03/11/2022,21:00,3180.78,2.17,2735.91,3078.36,
15550,03/11/2022,22:00,3175.67,2.22,2745.67,3073.41,
15551,03/11/2022,23:00,2224.53,2.74,1865.65,2152.90,
15552,03/11/2022,00:00,2221.56,2.92,1862.33,2150.03,
15553,04/11/2022,01:00,2213.56,2.99,1882.77,2142.28,
15554,04/11/2022,02:00,2234.45,3.09,1846.72,2162.50,
15555,04/11/2022,03:00,2234.56,3.24,1859.01,2162.61,
15556,04/11/2022,04:00,2221.35,3.4,1844.92,2149.82,
15557,04/11/2022,05:00,2225.65,3.55,1865.11,2153.98,
15558,04/11/2022,06:00,2231.43,3.58,1863.44,2159.58,
15559,04/11/2022,07:00,2239.54,3.48,1888.23,2167.43,
15560,04/11/2022,08:00,2256.34,3.41,1876.26,2183.69,
15561,04/11/2022,09:00,3138.07,3.30,2806.34,3037.02,
15562,04/11/2022,10:00,3135.22,3.01,2815.35,3034.27,
15563,04/11/2022,11:00,3134.36,2.96,2800.65,3033.43,
15564,04/11/2022,12:00,3111.25,2.74,2728.58,3011.07,
15565,04/11/2022,13:00,3145.07,2.52,2751.43,3043.80,
15566,04/11/2022,14:00,3121.36,2.34,2760.95,3020.85,
15567,04/11/2022,15:00,3152.67,2.38,2785.14,3051.15,
15568,04/11/2022,16:00,3146.93,2.4,2782.62,3045.60,
15569,04/11/2022,17:00,3123.06,2.53,2785.67,3022.50,
15570,04/11/2022,18:00,3115.25,2.65,2748.8,3014.94,
15571,04/11/2022,19:00,3120.92,2.71,2790.83,3020.43,
15572,04/11/2022,20:00,3089.24,2.82,1842.54,2989.77,
15573,04/11/2022,21:00,3118.05,2.93,1823.98,3017.65,
15574,04/11/2022,22:00,2090.83,2.96,1901.65,2023.51,
15575,04/11/2022,23:00,2082.03,2.98,1893.76,2014.99,
15576,04/11/2022,00:00,2094.81,3.02,1891.45,2027.36,
15577,05/11/2022,01:00,2091.78,3.07,1864.87,2024.42,
15578,05/11/2022,02:00,2083.05,3.1,1843.97,2015.98,
15579,05/11/2022,03:00,2088.38,3.12,1799.04,2021.13,
15580,05/11/2022,04:00,2089.11,3.13,1815.38,2021.84,
15581,05/11/2022,05:00,3140.92,2.86,2731.14,3039.78,
15582,05/11/2022,06:00,3132.67,2.69,2749.32,3031.80,
15583,05/11/2022,07:00,3129.19,2.63,2751.55,3028.43,
15584,05/11/2022,08:00,3139.46,2.63,2781.54,3038.37,
15585,05/11/2022,09:00,3198.31,2.6,2710.85,3095.32,
15586,05/11/2022,10:00,3102.58,2.56,2697.53,3002.68,
15587,05/11/2022,11:00,3109.92,2.5,2682.28,3009.78,
15588,05/11/2022,12:00,3108.43,2.47,2727.53,3008.34,
15589,05/11/2022,13:00,3133.92,2.38,2786.95,3033.01,
15590,05/11/2022,14:00,3132.39,2.32,2737.58,3031.53,
15591,05/11/2022,15:00,3117.72,2.36,2758.6,3017.33,
15592,05/11/2022,16:00,3122.66,2.40,2727.58,3022.11,
15593,05/11/2022,17:00,3121.64,2.44,2739.76,3021.12,
15594,05/11/2022,18:00,3111.67,2.43,2743.45,3011.47,
15595,05/11/2022,19:00,3114.56,2.41,2732.23,3014.27,
15596,05/11/2022,20:00,3121.78,2.42,2754.39,3021.26,
15597,05/11/2022,21:00,3133.48,2.44,2725.36,3032.58,
15598,05/11/2022,22:00,3133.73,2.49,2743.84,3032.82,
15599,05/11/2022,23:00,3142.87,2.57,2753.6,3041.67,
15600,05/11/2022,00:00,3146.40,2.58,2749.84,3045.09,
15601,06/11/2022,01:00,3144.07,2.71,2763.83,3042.83,
15602,06/11/2022,02:00,3138.76,2.84,2789.62,3037.69,
15603,06/11/2022,03:00,3154.54,3.1,2756.51,3052.96,
15604,06/11/2022,04:00,3122.26,3.32,2753.06,3021.72,
15605,06/11/2022,05:00,3130.26,3.28,2759.92,3029.47,
15606,06/11/2022,06:00,3144.83,3.26,2777.43,3043.57,
15607,06/11/2022,07:00,3132.56,3.18,2764.38,3031.69,
15608,06/11/2022,08:00,3123.67,3.11,2743.23,3023.09,
15609,06/11/2022,09:00,3131.13,3.09,2751.61,3030.31,
15610,06/11/2022,10:00,3129.46,3.03,2773.25,3028.69,
15611,06/11/2022,11:00,3132.19,2.97,2753.51,3031.33,
15612,06/11/2022,12:00,3129.46,2.96,2798.99,3028.69,
15613,06/11/2022,13:00,3124.72,2.9,2791.37,3024.10,
15614,06/11/2022,14:00,3132.39,2.75,2805.93,3031.53,
15615,06/11/2022,15:00,3123.56,2.84,2773.73,3022.98,
15616,06/11/2022,16:00,3118.66,2.98,2775.32,3018.24,
15617,06/11/2022,17:00,3119.52,3.37,1851.25,3019.07,
15618,06/11/2022,18:00,3134.33,3.45,2803.11,3033.40,
15619,06/11/2022,19:00,3166.61,3.65,2751.16,3064.65,
15620,06/11/2022,20:00,3145.07,3.55,2751.97,3043.80,
15621,06/11/2022,21:00,3154.67,3.51,2759.48,3053.09,
15622,06/11/2022,22:00,3125.19,3.53,2767.57,3024.56,
15623,06/11/2022,23:00,3165.76,3.68,2745.23,3063.82,
15624,06/11/2022,00:00,3134.12,3.72,2791.76,3033.20,
15625,07/11/2022,01:00,3178.23,3.86,2783.78,3075.89,
15626,07/11/2022,02:00,2101.63,3.62,2787.54,2033.96,
15627,07/11/2022,03:00,2103.23,3.40,2765.27,2035.51,
15628,07/11/2022,04:00,2134.09,3.07,1892.73,2065.37,
15629,07/11/2022,05:00,2095.82,2.78,1873.53,2028.33,
15630,07/11/2022,06:00,2096.02,2.48,1861.55,2028.53,
15631,07/11/2022,07:00,3163.55,2.58,1881.41,3061.68,
15632,07/11/2022,08:00,3164.13,2.56,2767.46,3062.25,
15633,07/11/2022,09:00,3159.21,2.53,2769.16,3057.48,
15634,07/11/2022,10:00,3161.73,2.41,2760.81,3059.92,
15635,07/11/2022,11:00,3168.04,2.32,2745.41,3066.03,
15636,07/11/2022,12:00,3167.61,2.31,2763.03,3065.61,
15637,07/11/2022,13:00,3159.81,2.32,2755.24,3058.06,
15638,07/11/2022,14:00,3166.75,2.32,2717.63,3064.78,
15639,07/11/2022,15:00,3162.85,2.22,2707.31,3061.01,
15640,07/11/2022,16:00,3153.36,2.2,2745.37,3051.82,
15641,07/11/2022,17:00,3135.67,2.19,2745.3,3034.70,
15642,07/11/2022,18:00,3182.49,2.24,2754.19,3080.01,
15643,07/11/2022,19:00,3178.29,2.27,2747.52,3075.95,
15644,07/11/2022,20:00,3166.75,2.25,2750.37,3064.78,
15645,07/11/2022,21:00,3172.28,2.21,2756.71,3070.13,
15646,07/11/2022,22:00,3167.61,2.25,2748.63,3065.61,
15647,07/11/2022,23:00,3171.54,2.26,2750.45,3069.42,
15648,07/11/2022,00:00,2265.98,2.77,1890.03,2193.02,
15649,08/11/2022,01:00,2264.72,2.95,1908.18,2191.80,
15650,08/11/2022,02:00,2252.15,3.09,1924.28,2179.63,
15651,08/11/2022,03:00,2254.76,3.15,1902.67,2182.16,
15652,08/11/2022,04:00,2257.34,3.24,1888.82,2184.65,
15653,08/11/2022,05:00,2255.11,3.38,1892.28,2182.50,
15654,08/11/2022,06:00,2260.45,3.38,1895.57,2187.66,
15655,08/11/2022,07:00,2266.38,3.19,2781.86,2193.40,
15656,08/11/2022,08:00,3122.69,2.97,2773.65,3022.14,
15657,08/11/2022,09:00,3123.43,3.35,2778.83,3022.86,
15658,08/11/2022,10:00,3134.78,3.2,2781.81,3033.84,
15659,08/11/2022,11:00,3147.04,2.96,2747.36,3045.71,
15660,08/11/2022,12:00,3151.48,2.87,2743.76,3050.00,
15661,08/11/2022,13:00,3147.67,2.81,2742.64,3046.32,
15662,08/11/2022,14:00,3143.78,2.73,2728.87,3042.55,
15663,08/11/2022,15:00,3138.54,2.65,2733.34,3037.48,
15664,08/11/2022,16:00,3137.45,2.61,2755.56,3036.42,
15665,08/11/2022,17:00,3149.41,2.56,2748.34,3048.00,
15666,08/11/2022,18:00,3161.56,2.53,2728.45,3059.76,
15667,08/11/2022,19:00,3143.78,2.54,2747.78,3042.55,
15668,08/11/2022,20:00,3154.78,2.56,2754.76,3053.20,
15669,08/11/2022,21:00,3154.56,2.61,2745.65,3052.98,
15670,08/11/2022,22:00,3165.36,2.68,2739.28,3063.44,
15671,08/11/2022,23:00,3154.05,2.74,2754.03,3052.49,
15672,08/11/2022,00:00,3159.23,2.93,2774.01,3057.50,
15673,09/11/2022,01:00,3160.39,3.02,2753.94,3058.63,
15674,09/11/2022,02:00,2110.24,3.13,1810.54,2042.29,
15675,09/11/2022,03:00,2097.94,3.31,1790.87,2030.39,
15676,09/11/2022,04:00,2102.42,3.42,1789.83,2034.72,
15677,09/11/2022,05:00,2112.53,3.51,1801.55,2044.51,
15678,09/11/2022,06:00,2088.31,3.31,1802.65,2021.07,
15679,09/11/2022,07:00,3163.75,2.92,2741.73,3061.88,
15680,09/11/2022,08:00,3168.68,2.99,2775.52,3066.65,
15681,09/11/2022,09:00,3163.08,3.09,2765.08,3061.23,
15682,09/11/2022,10:00,3159.21,3.15,2782.29,3057.48,
15683,09/11/2022,11:00,3165.61,2.97,2773.03,3063.68,
15684,09/11/2022,12:00,3163.61,2.73,2717.98,3061.74,
15685,09/11/2022,13:00,3164.56,2.6,2739.33,3062.66,
15686,09/11/2022,14:00,3149.81,2.59,2716.71,3048.39,
15687,09/11/2022,15:00,3172.88,2.55,2714.06,3070.71,
15688,09/11/2022,16:00,3177.29,2.5,2743.73,3074.98,
15689,09/11/2022,17:00,3172.68,2.45,2734.70,3070.52,
15690,09/11/2022,18:00,3172.75,2.49,2758.06,3070.59,
15691,09/11/2022,19:00,3168.08,2.82,2787.43,3066.07,
15692,09/11/2022,20:00,3167.68,2.81,2799.62,3065.68,
15693,09/11/2022,21:00,3158.28,2.78,2749.06,3056.58,
15694,09/11/2022,22:00,3159.45,2.69,2744.78,3057.72,
15695,09/11/2022,23:00,3178.95,2.77,2760.24,3076.59,
15696,09/11/2022,00:00,3171.95,2.9,2734.87,3069.81,
15697,10/11/2022,01:00,3169.15,3.03,2747,3067.10,
15698,10/11/2022,02:00,2165.78,3.26,1803.87,2096.04,
15699,10/11/2022,03:00,2165.54,3.33,1891.76,2095.81,
15700,10/11/2022,04:00,2143.56,3.29,1898.13,2074.54,
15701,10/11/2022,05:00,2123.56,3.36,1854.87,2055.18,
15702,10/11/2022,06:00,2187.34,3.29,1834.98,2116.91,
15703,10/11/2022,07:00,3176.42,3.09,2789.11,3074.14,
15704,10/11/2022,08:00,3181.76,3.04,2773.32,3079.31,
15705,10/11/2022,09:00,3181.87,2.81,2775.54,3079.41,
15706,10/11/2022,10:00,0.00,2.53,0.00,0.00,
15707,10/11/2022,11:00,0.00,2.51,0.00,0.00,
15708,10/11/2022,12:00,3242.46,2.74,2822.88,3138.05,
15709,10/11/2022,13:00,3249.73,2.78,2799.34,3145.09,
15710,10/11/2022,14:00,3245.55,2.60,2804.01,3141.04,
15711,10/11/2022,15:00,3255.13,2.51,2761.92,3150.31,
15712,10/11/2022,16:00,3255.59,2.53,2775.78,3150.76,
15713,10/11/2022,17:00,3256.53,2.38,2766.05,3151.67,
15714,10/11/2022,18:00,0,1.66,0.00,0.00,
15715,10/11/2022,19:00,3199.76,2.05,1851.65,3096.73,
15716,10/11/2022,20:00,3119.92,2.26,2786.14,3019.46,
15717,10/11/2022,21:00,3112.65,2.41,2724.65,3012.42,
15718,10/11/2022,22:00,3105.54,2.38,2697.34,3005.54,
15719,10/11/2022,23:00,3088.7,2.4,2730.99,2989.24,
15720,10/11/2022,00:00,3089.64,2.47,2710.04,2990.15,
15721,11/11/2022,01:00,3083.5,2.58,2739.33,2984.21,
15722,11/11/2022,02:00,3086.64,2.69,2729.22,2987.25,
15723,11/11/2022,03:00,3089.57,2.79,2724.3,2990.09,
15724,11/11/2022,04:00,3083.30,2.89,2735.92,2984.02,
15725,11/11/2022,05:00,3086.23,2.78,2737.33,2986.85,
15726,11/11/2022,06:00,3077.17,2.72,2735.25,2978.09,
15727,11/11/2022,07:00,3096.04,2.68,2753.25,2996.35,
15728,11/11/2022,08:00,3087.76,2.65,2727.25,2988.33,
15729,11/11/2022,09:00,3279.23,2.67,2743.47,3173.64,
15730,11/11/2022,10:00,3280.87,2.71,2739.63,3175.23,
15731,11/11/2022,11:00,3275.52,2.77,2737.55,3170.05,
15732,11/11/2022,12:00,3277.74,2.85,2735.33,3172.20,
15733,11/11/2022,13:00,3274.52,2.98,2794.89,3169.08,
15734,11/11/2022,14:00,3289.24,3.09,2763.73,3183.33,
15735,11/11/2022,15:00,3242.46,3.05,2799.34,3138.05,
15736,11/11/2022,16:00,3234.45,3.1,2741.73,3130.30,
15737,11/11/2022,17:00,3297.28,3.16,2775.52,3191.11,
15738,11/11/2022,18:00,3276.09,3.21,2735.33,3170.60,
15739,11/11/2022,19:00,3257.42,3.26,2730.99,3152.53,
