Standardized_Date,STANDARDIZED_TIME,RAW WATER FLOW IN ML,CLEAR WATER SUMP LEVEL IN Meter,CLEAR WATER PUMPING FLOW ML,TREATED WATER PRODUCTION IN ML,REMARKS,remarks category
2021-12-13,15:00:00,3.46111,3.35,2.8283899999999997,3.34966,No remarks,No remarks
2021-12-13,16:00:00,3.45471,3.46,2.80291,3.34347,No remarks,No remarks
2021-12-13,17:00:00,2.4322800000000004,3.79,2.79294,2.3539600000000003,No remarks,No remarks
2021-12-13,18:00:00,2.4546900000000003,3.46,1.85568,2.3756500000000003,No remarks,No remarks
2021-12-13,19:00:00,2.45575,3.72,1.86344,2.3766700000000003,No remarks,No remarks
2021-12-13,20:00:00,2.44081,3.93,1.86455,2.3622199999999998,No remarks,No remarks
2021-12-13,21:00:00,0.0,3.26,1.84793,0.0,No remarks,No remarks
2021-12-13,22:00:00,0.0,1.86,1.7593,0.0,No remarks,No remarks
2021-12-13,23:00:00,2.34796,1.55,1.78478,2.2723600000000004,No remarks,No remarks
2021-12-14,00:00:00,3.48352,2.19,2.70542,3.37135,No remarks,No remarks
2021-12-14,01:00:00,2.34396,2.13,1.79697,2.2684800000000003,No remarks,No remarks
2021-12-14,02:00:00,2.3565,2.41,1.81358,2.28062,No remarks,No remarks
2021-12-14,03:00:00,2.34369,2.69,1.83131,2.26822,No remarks,No remarks
2021-12-14,04:00:00,2.37251,2.85,1.8457100000000002,2.2961199999999997,No remarks,No remarks
2021-12-14,05:00:00,2.3575700000000004,3.06,1.84793,2.28166,No remarks,No remarks
2021-12-14,06:00:00,2.34049,3.03,2.7453000000000003,2.26513,No remarks,No remarks
2021-12-14,07:00:00,2.34796,2.52,2.7176,2.2723600000000004,No remarks,No remarks
2021-12-14,08:00:00,3.44724,2.44,2.71207,3.3362399999999997,No remarks,No remarks
2021-12-14,09:00:00,3.45044,2.59,2.70209,3.3393400000000004,No remarks,No remarks
2021-12-14,10:00:00,3.44617,2.72,2.7220400000000002,3.3352,No remarks,No remarks
2021-12-14,11:00:00,3.44403,2.83,2.75527,3.33313,No remarks,No remarks
2021-12-14,12:00:00,3.45684,3.01,2.77743,3.34553,No remarks,No remarks
2021-12-14,13:00:00,3.45471,3.12,2.8018,3.34347,No remarks,No remarks
2021-12-14,14:00:00,3.4760500000000003,3.27,2.76192,3.3641199999999998,No remarks,No remarks
2021-12-14,15:00:00,3.45364,3.38,2.78519,3.34243,No remarks,No remarks
2021-12-14,16:00:00,2.39385,3.51,2.81731,2.31677,No remarks,No remarks
2021-12-14,17:00:00,2.37678,3.45,2.7885100000000005,2.30025,No remarks,No remarks
2021-12-14,18:00:00,2.39492,3.2,2.7885100000000005,2.3178,No remarks,No remarks
2021-12-14,19:00:00,2.39599,2.98,2.76192,2.3188400000000002,No remarks,No remarks
2021-12-14,20:00:00,2.40346,2.69,2.73644,2.32607,No remarks,No remarks
2021-12-14,21:00:00,2.39172,2.43,2.7153899999999997,2.3147100000000003,No remarks,No remarks
2021-12-14,22:00:00,2.4045300000000003,2.23,2.69656,2.3271,No remarks,No remarks
2021-12-14,23:00:00,3.46218,2.16,2.70099,3.3507,No remarks,No remarks
2021-12-15,00:00:00,2.4771,2.82,1.90886,2.3973400000000002,No remarks,No remarks
2021-12-15,01:00:00,3.45684,2.28,2.7176,3.34553,No remarks,No remarks
2021-12-15,02:00:00,3.46645,2.37,2.7586,3.35483,No remarks,No remarks
2021-12-15,03:00:00,2.39065,2.49,1.8501400000000001,2.31367,No remarks,No remarks
2021-12-15,04:00:00,2.39172,2.57,1.85901,2.3147100000000003,No remarks,No remarks
2021-12-15,05:00:00,2.37678,2.68,1.87452,2.30025,No remarks,No remarks
2021-12-15,06:00:00,2.40239,2.79,1.86455,2.3250300000000004,No remarks,No remarks
2021-12-15,07:00:00,2.3682399999999997,2.93,1.87008,2.29198,No remarks,No remarks
2021-12-15,08:00:00,2.39172,3.05,2.80956,2.3147100000000003,No remarks,No remarks
2021-12-15,09:00:00,2.39385,3.28,1.88781,2.31677,No remarks,No remarks
2021-12-15,10:00:00,2.39585,3.43,1.89446,2.3186999999999998,No remarks,No remarks
2021-12-15,11:00:00,2.40346,3.55,1.89446,2.32607,No remarks,No remarks
2021-12-15,12:00:00,2.39385,3.61,1.88006,2.31677,No remarks,No remarks
2021-12-15,13:00:00,2.41306,3.72,2.8826799999999997,2.33536,No remarks,No remarks
2021-12-15,14:00:00,2.39599,3.3,2.82396,2.3188400000000002,No remarks,No remarks
2021-12-15,15:00:00,2.39065,2.91,2.7707800000000002,2.31367,No remarks,No remarks
2021-12-15,16:00:00,2.38318,2.44,2.77854,2.3064400000000003,No remarks,No remarks
2021-12-15,17:00:00,3.54115,2.1,2.7741100000000003,3.42712,No remarks,No remarks
2021-12-15,18:00:00,3.53582,2.3,2.77632,3.42197,No remarks,No remarks
2021-12-15,19:00:00,3.53262,2.4,2.76414,3.41887,No remarks,No remarks
2021-12-15,20:00:00,3.53472,2.6,2.7574899999999998,3.4209,No remarks,No remarks
2021-12-15,21:00:00,3.54312,2.75,2.7573200000000004,3.4290300000000005,No remarks,No remarks
2021-12-15,22:00:00,2.4533400000000003,2.65,2.75734,2.37434,No remarks,No remarks
2021-12-15,23:00:00,2.66432,2.63,1.87341,2.57853,No remarks,No remarks
2021-12-16,00:00:00,3.5635700000000003,2.29,2.70985,3.4488200000000004,No remarks,No remarks
2021-12-16,01:00:00,2.4632300000000003,2.98,1.8789500000000001,2.3839099999999998,No remarks,No remarks
2021-12-16,02:00:00,2.4589600000000003,3.17,1.90775,2.3797800000000002,No remarks,No remarks
2021-12-16,03:00:00,2.4633000000000003,3.32,1.9000000000000001,2.38398,No remarks,No remarks
2021-12-16,04:00:00,2.4632300000000003,3.48,1.94431,2.3839099999999998,No remarks,No remarks
2021-12-16,05:00:00,2.45142,3.64,1.9314500000000001,2.37248,No remarks,No remarks
2021-12-16,06:00:00,2.46456,3.79,1.92124,2.3851999999999998,No remarks,No remarks
2021-12-16,07:00:00,2.4589600000000003,3.95,1.92659,2.3797800000000002,No remarks,No remarks
2021-12-16,08:00:00,2.4771199999999998,3.76,2.83615,2.3973600000000004,No remarks,No remarks
2021-12-16,09:00:00,2.4771,3.64,1.92659,2.3973400000000002,No remarks,No remarks
2021-12-16,10:00:00,2.4707,3.8,1.9144,2.39114,No remarks,No remarks
2021-12-16,11:00:00,2.4771,3.85,1.91883,2.3973400000000002,No remarks,No remarks
2021-12-16,12:00:00,2.48137,3.87,1.93102,2.4014699999999998,No remarks,No remarks
2021-12-16,13:00:00,2.48671,3.89,1.9276900000000001,2.40664,No remarks,No remarks
2021-12-16,14:00:00,2.48671,3.9,1.90332,2.40664,No remarks,No remarks
2021-12-16,15:00:00,2.48564,3.75,1.91883,2.4055999999999997,No remarks,No remarks
2021-12-16,16:00:00,2.48884,3.7,1.90886,2.4087,No remarks,No remarks
2021-12-16,17:00:00,2.46436,3.45,2.79072,2.3850100000000003,No remarks,No remarks
2021-12-16,18:00:00,2.49524,3.14,2.79626,2.4148899999999998,No remarks,No remarks
2021-12-16,19:00:00,2.47817,2.84,2.78408,2.39837,No remarks,No remarks
2021-12-16,20:00:00,2.4803,2.51,2.77854,2.40043,No remarks,No remarks
2021-12-16,21:00:00,2.48137,2.13,2.7286799999999998,2.4014699999999998,No remarks,No remarks
2021-12-16,22:00:00,2.49097,1.77,2.72647,2.4107600000000002,No remarks,No remarks
2021-12-16,23:00:00,3.56036,1.84,2.71871,3.4457199999999997,No remarks,No remarks
2021-12-17,00:00:00,0.0,2.91,1.8346300000000002,0.0,No remarks,No remarks
2021-12-17,01:00:00,3.5593000000000004,2.73,2.7674600000000003,3.44469,No remarks,No remarks
2021-12-17,02:00:00,3.5678400000000003,3.29,1.8534700000000002,3.45296,No remarks,No remarks
2021-12-17,03:00:00,3.5721,4.0,1.8867,3.45708,No remarks,No remarks
2021-12-17,04:00:00,0.0,2.94,1.84793,0.0,No remarks,No remarks
2021-12-17,05:00:00,2.43121,1.72,1.7858900000000002,2.3529299999999997,No remarks,No remarks
2021-12-17,06:00:00,2.4280100000000004,2.52,1.82799,2.34983,No remarks,No remarks
2021-12-17,07:00:00,2.4322800000000004,2.62,1.8290899999999999,2.3539600000000003,No remarks,No remarks
2021-12-17,08:00:00,2.4258699999999997,2.33,2.68769,2.34776,No remarks,No remarks
2021-12-17,09:00:00,3.5593000000000004,2.35,2.69102,3.44469,No remarks,No remarks
2021-12-17,10:00:00,3.5625,2.47,2.69212,3.44779,No remarks,No remarks
2021-12-17,11:00:00,3.59558,2.72,2.73533,3.4798000000000004,No remarks,No remarks
2021-12-17,12:00:00,3.56677,2.91,2.75195,3.4519200000000003,No remarks,No remarks
2021-12-17,13:00:00,3.59345,3.08,2.75306,3.47774,No remarks,No remarks
2021-12-17,14:00:00,3.59558,3.2,2.7707800000000002,3.4798000000000004,No remarks,No remarks
2021-12-17,15:00:00,3.5881100000000004,3.2,2.75306,3.47257,No remarks,No remarks
2021-12-17,16:00:00,2.50592,3.16,2.73533,2.42523,No remarks,No remarks
2021-12-17,17:00:00,2.4995100000000003,2.91,2.7597,2.4190300000000002,No remarks,No remarks
2021-12-17,18:00:00,2.5123200000000003,2.92,1.83906,2.43142,No remarks,No remarks
2021-12-17,19:00:00,2.51019,3.21,1.85568,2.42936,No remarks,No remarks
2021-12-17,20:00:00,2.51339,3.44,1.86455,2.4324600000000003,No remarks,No remarks
2021-12-17,21:00:00,2.47817,3.6,1.86344,2.39837,No remarks,No remarks
2021-12-17,22:00:00,2.50698,3.76,1.86898,2.42626,No remarks,No remarks
2021-12-17,23:00:00,0.0,4.0,1.86344,0.0,No remarks,No remarks
2021-12-18,00:00:00,2.50592,2.24,1.8368499999999999,2.42523,No remarks,No remarks
2021-12-18,01:00:00,1.2230699999999999,1.7,1.8146900000000001,1.1836900000000001,No remarks,No remarks
2021-12-18,02:00:00,2.4546900000000003,1.8,1.80583,2.3756500000000003,No remarks,No remarks
2021-12-18,03:00:00,2.4418800000000003,2.13,1.81691,2.36325,No remarks,No remarks
2021-12-18,04:00:00,2.44402,2.44,1.8357400000000001,2.36532,No remarks,No remarks
2021-12-18,05:00:00,2.4418800000000003,2.72,1.85457,2.36325,No remarks,No remarks
2021-12-18,06:00:00,2.44402,2.83,1.83796,2.36532,No remarks,No remarks
2021-12-18,07:00:00,2.4258699999999997,2.85,1.84017,2.34776,No remarks,No remarks
2021-12-18,08:00:00,2.44081,2.63,2.7397600000000004,2.3622199999999998,No remarks,No remarks
2021-12-18,09:00:00,3.54862,2.51,2.73533,3.43435,No remarks,No remarks
2021-12-18,10:00:00,3.54756,2.54,2.7220400000000002,3.43333,No remarks,No remarks
2021-12-18,11:00:00,3.53912,2.68,2.73533,3.42516,No remarks,No remarks
2021-12-18,12:00:00,3.5678400000000003,2.8,2.75195,3.45296,No remarks,No remarks
2021-12-18,13:00:00,3.54649,2.9,2.77521,3.43229,No remarks,No remarks
2021-12-18,14:00:00,3.54542,3.1,2.77521,3.4312600000000004,No remarks,No remarks
2021-12-18,15:00:00,3.54756,3.5,2.7807500000000003,3.43333,No remarks,No remarks
2021-12-18,16:00:00,3.5721,3.8,2.81177,3.45708,No remarks,No remarks
2021-12-18,17:00:00,2.51336,3.6,2.78408,2.43243,No remarks,No remarks
2021-12-18,18:00:00,2.50912,3.2,2.79183,2.42833,No remarks,No remarks
2021-12-18,19:00:00,2.51339,2.9,2.7574899999999998,2.4324600000000003,No remarks,No remarks
2021-12-18,20:00:00,2.5123200000000003,2.5,2.7486300000000004,2.43142,No remarks,No remarks
2021-12-18,21:00:00,2.52192,2.43,2.72979,2.44071,No remarks,No remarks
2021-12-18,22:00:00,2.51339,2.37,2.72979,2.4324600000000003,No remarks,No remarks
2021-12-18,23:00:00,2.51339,2.31,2.69102,2.4324600000000003,No remarks,No remarks
2021-12-19,00:00:00,0.0,1.4,1.84903,0.0,No remarks,No remarks
2021-12-19,01:00:00,2.5123200000000003,2.27,1.84793,2.43142,No remarks,No remarks
2021-12-19,02:00:00,2.53046,2.31,1.86122,2.44898,No remarks,No remarks
2021-12-19,03:00:00,2.5422,2.45,1.8723,2.4603400000000004,No remarks,No remarks
2021-12-19,04:00:00,2.5358,2.56,1.8855899999999999,2.4541500000000003,No remarks,No remarks
2021-12-19,05:00:00,2.5326,2.68,1.8889200000000002,2.4510500000000004,No remarks,No remarks
2021-12-19,06:00:00,2.5208600000000003,2.81,2.7995900000000002,2.43969,No remarks,No remarks
2021-12-19,07:00:00,2.51445,2.79,2.7829699999999997,2.43348,No remarks,No remarks
2021-12-19,08:00:00,3.59345,2.61,2.75306,3.47774,No remarks,No remarks
2021-12-19,09:00:00,3.6105300000000002,2.72,2.7674600000000003,3.49427,No remarks,No remarks
2021-12-19,10:00:00,3.59879,2.75,2.77189,3.48291,No remarks,No remarks
2021-12-19,11:00:00,3.60732,2.79,2.78408,3.49116,No remarks,No remarks
2021-12-19,12:00:00,3.61693,2.81,2.81731,3.50046,No remarks,No remarks
2021-12-19,13:00:00,3.62227,2.94,2.81842,3.50563,No remarks,No remarks
2021-12-19,14:00:00,3.62974,2.95,2.79626,3.5128600000000003,No remarks,No remarks
2021-12-19,15:00:00,3.618,3.13,2.8195300000000003,3.5015,No remarks,No remarks
2021-12-19,16:00:00,3.62227,3.24,2.82507,3.50563,No remarks,No remarks
2021-12-19,17:00:00,3.61266,3.44,2.83615,3.49633,No remarks,No remarks
2021-12-19,18:00:00,3.6009200000000003,3.83,2.85941,3.4849699999999997,No remarks,No remarks
2021-12-19,19:00:00,2.5080500000000003,3.81,2.83393,2.42729,No remarks,No remarks
2021-12-19,20:00:00,2.50485,3.42,2.8073400000000004,2.4241900000000003,No remarks,No remarks
2021-12-19,21:00:00,2.5123200000000003,3.19,1.9022100000000002,2.43142,No remarks,No remarks
2021-12-19,22:00:00,2.51339,3.37,1.91883,2.4324600000000003,No remarks,No remarks
2021-12-19,23:00:00,0.0,2.66,1.85679,0.0,No remarks,No remarks
2021-12-20,00:00:00,2.4472199999999997,2.63,2.75638,2.36842,No remarks,No remarks
2021-12-20,01:00:00,2.46429,1.51,1.8435000000000001,2.3849400000000003,No remarks,No remarks
2021-12-20,02:00:00,2.48564,1.83,1.87784,2.4055999999999997,No remarks,No remarks
2021-12-20,03:00:00,2.4674899999999997,2.14,1.87673,2.38804,No remarks,No remarks
2021-12-20,04:00:00,2.4739,2.44,1.87341,2.39424,No remarks,No remarks
2021-12-20,05:00:00,2.47176,2.72,1.8811600000000002,2.39217,No remarks,No remarks
2021-12-20,06:00:00,2.46109,2.91,1.8855899999999999,2.3818400000000004,No remarks,No remarks
2021-12-20,07:00:00,2.4546900000000003,2.57,2.7707800000000002,2.3756500000000003,No remarks,No remarks
2021-12-20,08:00:00,3.54649,2.12,2.74973,3.43229,No remarks,No remarks
2021-12-20,09:00:00,3.5721,2.23,2.77632,3.45708,No remarks,No remarks
2021-12-20,10:00:00,3.54756,2.28,2.7597,3.43333,No remarks,No remarks
2021-12-20,11:00:00,3.5550300000000004,2.37,2.7896199999999998,3.44056,No remarks,No remarks
2021-12-20,12:00:00,3.5625,2.51,2.8073400000000004,3.44779,No remarks,No remarks
2021-12-20,13:00:00,3.54649,2.68,2.79848,3.43229,No remarks,No remarks
2021-12-20,14:00:00,3.56143,2.91,2.80291,3.44675,No remarks,No remarks
2021-12-20,15:00:00,3.56143,3.21,2.8151,3.44675,No remarks,No remarks
2021-12-20,16:00:00,3.56143,3.51,2.79626,3.44675,No remarks,No remarks
2021-12-20,17:00:00,3.5742399999999996,3.68,2.8416799999999998,3.45915,No remarks,No remarks
2021-12-20,18:00:00,3.55823,3.73,2.8128800000000003,3.4436500000000003,No remarks,No remarks
2021-12-20,19:00:00,3.5347500000000003,3.8,2.8472399999999998,3.42093,No remarks,No remarks
2021-12-20,20:00:00,2.4546900000000003,4.01,2.8571999999999997,2.3756500000000003,No remarks,No remarks
2021-12-20,21:00:00,2.4589600000000003,3.68,2.8450100000000003,2.3797800000000002,No remarks,No remarks
2021-12-20,22:00:00,2.46216,3.37,2.8128800000000003,2.38288,No remarks,No remarks
2021-12-20,23:00:00,2.4386799999999997,2.99,2.77189,2.36015,No remarks,No remarks
2021-12-21,00:00:00,2.52406,2.55,2.76192,2.44279,No remarks,No remarks
2021-12-21,01:00:00,2.44402,2.2,2.7486300000000004,2.36532,No remarks,No remarks
2021-12-21,02:00:00,2.4472199999999997,1.91,2.7309,2.36842,No remarks,No remarks
2021-12-21,03:00:00,2.45575,1.95,1.78367,2.3766700000000003,No remarks,No remarks
2021-12-21,04:00:00,2.4594899999999997,2.28,1.83352,2.38029,No remarks,No remarks
2021-12-21,05:00:00,2.44081,2.59,1.83352,2.3622199999999998,No remarks,No remarks
2021-12-21,06:00:00,2.4461500000000003,2.83,1.86011,2.3673800000000003,No remarks,No remarks
2021-12-21,07:00:00,2.4429499999999997,2.79,2.7397600000000004,2.36429,No remarks,No remarks
2021-12-21,08:00:00,2.46002,2.22,2.70209,2.38081,No remarks,No remarks
2021-12-21,09:00:00,3.61159,2.26,2.75195,3.4953000000000003,No remarks,No remarks
2021-12-21,10:00:00,3.62867,2.59,2.75638,3.51183,No remarks,No remarks
2021-12-21,11:00:00,3.6276,2.92,2.76524,3.51079,No remarks,No remarks
2021-12-21,12:00:00,3.6276,3.27,2.77521,3.51079,No remarks,No remarks
2021-12-21,13:00:00,3.62974,3.55,2.79737,3.5128600000000003,No remarks,No remarks
2021-12-21,14:00:00,3.61693,3.85,2.8018,3.50046,No remarks,No remarks
2021-12-21,15:00:00,2.52833,3.65,2.78519,2.44692,No remarks,No remarks
2021-12-21,16:00:00,2.50698,3.19,2.76192,2.42626,No remarks,No remarks
2021-12-21,17:00:00,2.52406,2.81,1.86676,2.44279,No remarks,No remarks
2021-12-21,18:00:00,2.51445,3.01,1.85679,2.43348,No remarks,No remarks
2021-12-21,19:00:00,2.5208600000000003,3.26,1.8756199999999998,2.43969,No remarks,No remarks
2021-12-21,20:00:00,2.5123200000000003,3.45,1.86344,2.43142,No remarks,No remarks
2021-12-21,21:00:00,2.5208600000000003,3.39,2.7674600000000003,2.43969,No remarks,No remarks
2021-12-21,22:00:00,2.51339,3.07,2.78629,2.4324600000000003,No remarks,No remarks
2021-12-21,23:00:00,2.5123200000000003,2.81,2.78186,2.43142,No remarks,No remarks
2021-12-22,00:00:00,2.49311,3.73,0.986,2.41283,No remarks,No remarks
2021-12-22,01:00:00,2.51979,2.67,1.8224500000000001,2.43865,No remarks,No remarks
2021-12-22,02:00:00,2.5208600000000003,2.91,1.8368499999999999,2.43969,No remarks,No remarks
2021-12-22,03:00:00,2.5165900000000003,3.27,1.85568,2.43556,No remarks,No remarks
2021-12-22,04:00:00,2.5208600000000003,3.61,1.86787,2.43969,No remarks,No remarks
2021-12-22,05:00:00,1.2743,3.93,1.8756199999999998,1.23327,No remarks,No remarks
2021-12-22,06:00:00,1.27003,3.41,1.8446,1.2291400000000001,No remarks,No remarks
2021-12-22,07:00:00,1.2711,2.81,1.8346300000000002,1.2301700000000002,No remarks,No remarks
2021-12-22,08:00:00,2.50485,2.35,2.76192,2.4241900000000003,No remarks,No remarks
2021-12-22,09:00:00,3.62333,2.16,2.7320100000000003,3.50666,No remarks,No remarks
2021-12-22,10:00:00,3.6265300000000003,2.54,2.7309,3.5097600000000004,No remarks,No remarks
2021-12-22,11:00:00,3.60839,2.84,2.7707800000000002,3.4922,No remarks,No remarks
2021-12-22,12:00:00,3.6350700000000002,3.02,2.79183,3.51802,No remarks,No remarks
2021-12-22,13:00:00,3.63187,3.13,2.78519,3.51492,No remarks,No remarks
2021-12-22,14:00:00,3.63294,3.23,2.76635,3.51596,No remarks,No remarks
2021-12-22,15:00:00,3.63187,3.41,2.79848,3.51492,No remarks,No remarks
2021-12-22,16:00:00,2.51872,3.62,2.8073400000000004,2.43762,No remarks,No remarks
2021-12-22,17:00:00,2.49524,3.33,2.76192,2.4148899999999998,No remarks,No remarks
2021-12-22,18:00:00,2.49631,3.37,1.86455,2.41593,No remarks,No remarks
2021-12-22,19:00:00,2.49631,3.67,1.88449,2.41593,No remarks,No remarks
2021-12-22,20:00:00,2.50698,3.8,1.8867,2.42626,No remarks,No remarks
2021-12-22,21:00:00,2.49845,3.36,2.81731,2.418,No remarks,No remarks
2021-12-22,22:00:00,2.5123200000000003,2.95,2.7707800000000002,2.43142,No remarks,No remarks
2021-12-22,23:00:00,2.4995100000000003,2.78,0.93283,2.4190300000000002,No remarks,No remarks
2021-12-23,00:00:00,2.53046,2.5,1.83906,2.44898,No remarks,No remarks
2021-12-23,01:00:00,0.0,3.5,0.96828,0.0,No remarks,No remarks
2021-12-23,02:00:00,0.0,2.84,0.93837,0.0,No remarks,No remarks
2021-12-23,03:00:00,2.47817,2.21,0.93061,2.39837,No remarks,No remarks
2021-12-23,04:00:00,2.48671,2.51,1.86455,2.40664,No remarks,No remarks
2021-12-23,05:00:00,2.46109,2.75,2.78629,2.3818400000000004,No remarks,No remarks
2021-12-23,06:00:00,2.4803,2.39,2.75084,2.40043,No remarks,No remarks
2021-12-23,07:00:00,3.57104,2.25,2.7597,3.4560500000000003,No remarks,No remarks
2021-12-23,08:00:00,3.5923800000000004,2.52,2.7874000000000003,3.47671,No remarks,No remarks
2021-12-23,09:00:00,3.60946,2.75,2.7541599999999997,3.4932399999999997,No remarks,No remarks
2021-12-23,10:00:00,3.5849800000000003,2.85,2.77189,3.46954,No remarks,No remarks
2021-12-23,11:00:00,3.56677,2.85,2.7707800000000002,3.4519200000000003,No remarks,No remarks
2021-12-23,12:00:00,3.58064,2.96,2.76192,3.4653400000000003,No remarks,No remarks
2021-12-23,13:00:00,3.57783,2.97,2.8073400000000004,3.46262,No remarks,No remarks
2021-12-23,14:00:00,3.63294,2.41,2.75306,3.51596,No remarks,No remarks
2021-12-23,15:00:00,3.6212,2.71,2.80291,3.5046,No remarks,No remarks
2021-12-23,16:00:00,3.6436100000000002,3.06,2.81177,3.52629,No remarks,No remarks
2021-12-23,17:00:00,3.63827,3.39,2.82285,3.52112,No remarks,No remarks
2021-12-23,18:00:00,2.53046,3.59,2.82064,2.44898,No remarks,No remarks
2021-12-23,19:00:00,2.53687,3.18,2.79072,2.45518,No remarks,No remarks
2021-12-23,20:00:00,2.53366,2.64,2.79294,2.45208,No remarks,No remarks
2021-12-23,21:00:00,2.5254499999999998,2.28,2.7583200000000003,2.4441300000000004,No remarks,No remarks
2021-12-23,22:00:00,2.54141,2.06,2.7674600000000003,2.45958,No remarks,No remarks
2021-12-23,23:00:00,2.5326,2.12,1.8324200000000002,2.4510500000000004,No remarks,No remarks
2021-12-24,00:00:00,2.48564,2.83,1.8457100000000002,2.4055999999999997,No remarks,No remarks
2021-12-24,01:00:00,2.53366,2.86,1.85679,2.45208,No remarks,No remarks
2021-12-24,02:00:00,2.52196,3.09,1.86011,2.44075,No remarks,No remarks
2021-12-24,03:00:00,2.5326,3.4,1.87341,2.4510500000000004,No remarks,No remarks
2021-12-24,04:00:00,2.52726,3.74,1.9022100000000002,2.4458800000000003,No remarks,No remarks
2021-12-24,05:00:00,2.5208600000000003,4.0,1.90554,2.43969,No remarks,No remarks
2021-12-24,06:00:00,2.51979,3.8,2.79183,2.43865,No remarks,No remarks
2021-12-24,07:00:00,2.53012,3.43,2.74306,2.44865,No remarks,No remarks
